"date" "state" "city" "place_type" "confirmed" "deaths" "is_last" "estimated_population_2019" "city_ibge_code" "confirmed_per_100k_inhabitants" "death_rate"
"1" 2020-03-27 "AC" "Rio Branco" "city" 25 0 TRUE 407319 1200401 6.1377 NA
"2" 2020-03-27 "AC" NA "state" 25 0 TRUE 881935 12 2.83468 NA
"3" 2020-03-27 "AL" "Maceió" "city" 11 NA TRUE 1018948 2704302 1.07954 NA
"4" 2020-03-27 "AL" "Porto Real do Colégio" "city" 1 NA TRUE 20066 2707503 4.98355 NA
"5" 2020-03-27 "AL" NA "state" 12 NA TRUE 3337357 27 0.35957 NA
"6" 2020-03-27 "AM" "Boca do Acre" "city" 1 NA TRUE 34308 1300706 2.91477 NA
"7" 2020-03-27 "AM" "Manacapuru" "city" 2 NA TRUE 97377 1302504 2.05387 NA
"8" 2020-03-27 "AM" "Manaus" "city" 75 NA TRUE 2182763 1302603 3.43601 NA
"9" 2020-03-27 "AM" "Parintins" "city" 2 1 TRUE 114273 1303403 1.75019 0.5
"10" 2020-03-27 "AM" "Santo Antônio do Içá" "city" 1 NA TRUE 21602 1303700 4.6292 NA
"11" 2020-03-27 "AM" NA "state" 81 1 TRUE 4144597 13 1.95435 0.0123
"12" 2020-03-27 "AP" "Macapá" "city" 2 0 TRUE 503327 1600303 0.39736 NA
"13" 2020-03-27 "AP" NA "state" 2 0 TRUE 845731 16 0.23648 NA
"14" 2020-03-27 "BA" "Alagoinhas" "city" 1 0 TRUE 151596 2900702 0.65965 NA
"15" 2020-03-27 "BA" "Barreiras" "city" 1 0 TRUE 155439 2903201 0.64334 NA
"16" 2020-03-27 "BA" "Brumado" "city" 1 0 TRUE 67195 2904605 1.48821 NA
"17" 2020-03-27 "BA" "Camaçari" "city" 1 0 TRUE 299132 2905701 0.3343 NA
"18" 2020-03-27 "BA" "Canarana" "city" 1 0 TRUE 26176 2906204 3.82029 NA
"19" 2020-03-27 "BA" "Conceição do Jacuípe" "city" 1 0 TRUE 33153 2908507 3.01632 NA
"20" 2020-03-27 "BA" "Conde" "city" 1 0 TRUE 25837 2908606 3.87042 NA
"21" 2020-03-27 "BA" "Feira de Santana" "city" 9 0 TRUE 614872 2910800 1.46372 NA
"22" 2020-03-27 "BA" "Ilhéus" "city" 2 0 TRUE 162327 2913606 1.23208 NA
"23" 2020-03-27 "BA" "Importados/Indefinidos" "city" 0 0 TRUE NA NA NA NA
"24" 2020-03-27 "BA" "Ipiaú" "city" 1 0 TRUE 45873 2913903 2.17993 NA
"25" 2020-03-27 "BA" "Itabuna" "city" 2 0 TRUE 213223 2914802 0.93799 NA
"26" 2020-03-27 "BA" "Jequié" "city" 1 0 TRUE 155966 2918001 0.64117 NA
"27" 2020-03-27 "BA" "Juazeiro" "city" 2 0 TRUE 216707 2918407 0.92291 NA
"28" 2020-03-27 "BA" "Lauro de Freitas" "city" 7 0 TRUE 198440 2919207 3.52751 NA
"29" 2020-03-27 "BA" "Porto Seguro" "city" 10 0 TRUE 148686 2925303 6.72558 NA
"30" 2020-03-27 "BA" "Prado" "city" 2 0 TRUE 28174 2925501 7.09874 NA
"31" 2020-03-27 "BA" "Salvador" "city" 78 0 TRUE 2872347 2927408 2.71555 NA
"32" 2020-03-27 "BA" "São Domingos" "city" 1 0 TRUE 9058 2928950 11.03996 NA
"33" 2020-03-27 "BA" "Teixeira de Freitas" "city" 1 0 TRUE 160487 2931350 0.6231 NA
"34" 2020-03-27 "BA" NA "state" 123 0 TRUE 14873064 29 0.827 NA
"35" 2020-03-27 "CE" "Aquiraz" "city" 6 0 TRUE 80271 2301000 7.47468 NA
"36" 2020-03-27 "CE" "Fortaleza" "city" 268 3 TRUE 2669342 2304400 10.03993 0.0112
"37" 2020-03-27 "CE" "Fortim" "city" 1 0 TRUE 16480 2304459 6.06796 NA
"38" 2020-03-27 "CE" "Importados/Indefinidos" "city" 0 0 TRUE NA NA NA NA
"39" 2020-03-27 "CE" "Juazeiro do Norte" "city" 1 0 TRUE 274207 2307304 0.36469 NA
"40" 2020-03-27 "CE" "Maranguape" "city" 1 0 TRUE 128978 2307700 0.77533 NA
"41" 2020-03-27 "CE" "Mauriti" "city" 1 0 TRUE 47962 2308104 2.08498 NA
"42" 2020-03-27 "CE" "Sobral" "city" 4 0 TRUE 208935 2312908 1.91447 NA
"43" 2020-03-27 "CE" NA "state" 282 3 TRUE 9132078 23 3.08802 0.0106
"44" 2020-03-27 "DF" "Brasília" "city" 242 1 TRUE 3015268 5300108 8.02582 0.0041
"45" 2020-03-27 "DF" NA "state" 242 1 TRUE 3015268 53 8.02582 0.0041
"46" 2020-03-27 "ES" "Cachoeiro de Itapemirim" "city" 1 0 TRUE 208972 3201209 0.47853 NA
"47" 2020-03-27 "ES" "Cariacica" "city" 1 0 TRUE 381285 3201308 0.26227 NA
"48" 2020-03-27 "ES" "Castelo" "city" 1 0 TRUE 37534 3201407 2.66425 NA
"49" 2020-03-27 "ES" "Importados/Indefinidos" "city" 1 0 TRUE NA NA NA NA
"50" 2020-03-27 "ES" "Linhares" "city" 4 0 TRUE 173555 3203205 2.30474 NA
"51" 2020-03-27 "ES" "Santa Teresa" "city" 1 0 TRUE 23590 3204609 4.23908 NA
"52" 2020-03-27 "ES" "São Roque do Canaã" "city" 1 0 TRUE 12415 3204955 8.05477 NA
"53" 2020-03-27 "ES" "Serra" "city" 5 0 TRUE 517510 3205002 0.96616 NA
"54" 2020-03-27 "ES" "Vila Velha" "city" 21 0 TRUE 493838 3205200 4.25241 NA
"55" 2020-03-27 "ES" "Vitória" "city" 18 0 TRUE 362097 3205309 4.97104 NA
"56" 2020-03-27 "ES" NA "state" 54 0 TRUE 4018650 32 1.34373 NA
"57" 2020-03-27 "GO" "Anápolis" "city" 3 0 TRUE 386923 5201108 0.77535 NA
"58" 2020-03-27 "GO" "Aparecida de Goiânia" "city" 2 0 TRUE 578179 5201405 0.34591 NA
"59" 2020-03-27 "GO" "Catalão" "city" 1 0 TRUE 108823 5205109 0.91892 NA
"60" 2020-03-27 "GO" "Goiânia" "city" 26 0 TRUE 1516113 5208707 1.71491 NA
"61" 2020-03-27 "GO" "Hidrolândia" "city" 1 0 TRUE 21706 5209705 4.60702 NA
"62" 2020-03-27 "GO" "Importados/Indefinidos" "city" 5 0 TRUE NA NA NA NA
"63" 2020-03-27 "GO" "Jataí" "city" 1 0 TRUE 100882 5211909 0.99126 NA
"64" 2020-03-27 "GO" "Luziânia" "city" 1 1 TRUE 208299 5212501 0.48008 1
"65" 2020-03-27 "GO" "Rio Verde" "city" 6 0 TRUE 235647 5218805 2.54618 NA
"66" 2020-03-27 "GO" "Silvânia" "city" 1 0 TRUE 20695 5220603 4.83209 NA
"67" 2020-03-27 "GO" "Valparaíso de Goiás" "city" 2 0 TRUE 168468 5221858 1.18717 NA
"68" 2020-03-27 "GO" NA "state" 49 1 TRUE 7018354 52 0.69817 0.0204
"69" 2020-03-27 "MA" "São Luís" "city" 13 0 TRUE 1101884 2111300 1.1798 NA
"70" 2020-03-27 "MA" NA "state" 13 0 TRUE 7075181 21 0.18374 NA
"71" 2020-03-27 "MG" "Belo Horizonte" "city" 118 0 TRUE 2512070 3106200 4.69732 NA
"72" 2020-03-27 "MG" "Betim" "city" 4 0 TRUE 439340 3106705 0.91046 NA
"73" 2020-03-27 "MG" "Boa Esperança" "city" 1 0 TRUE 40127 3107109 2.49209 NA
"74" 2020-03-27 "MG" "Bom Despacho" "city" 1 0 TRUE 50605 3107406 1.97609 NA
"75" 2020-03-27 "MG" "Campo Belo" "city" 1 0 TRUE 54029 3111200 1.85086 NA
"76" 2020-03-27 "MG" "Campos Altos" "city" 1 0 TRUE 15461 3111507 6.46789 NA
"77" 2020-03-27 "MG" "Contagem" "city" 3 0 TRUE 663855 3118601 0.45191 NA
"78" 2020-03-27 "MG" "Coronel Fabriciano" "city" 1 0 TRUE 109855 3119401 0.91029 NA
"79" 2020-03-27 "MG" "Divinópolis" "city" 6 0 TRUE 238230 3122306 2.51857 NA
"80" 2020-03-27 "MG" "Governador Valadares" "city" 1 0 TRUE 279885 3127701 0.35729 NA
"81" 2020-03-27 "MG" "Importados/Indefinidos" "city" 5 0 TRUE NA NA NA NA
"82" 2020-03-27 "MG" "Ipatinga" "city" 1 0 TRUE 263410 3131307 0.37964 NA
"83" 2020-03-27 "MG" "Juiz de Fora" "city" 11 0 TRUE 568873 3136702 1.93365 NA
"84" 2020-03-27 "MG" "Lagoa da Prata" "city" 2 0 TRUE 52165 3137205 3.83399 NA
"85" 2020-03-27 "MG" "Mariana" "city" 2 0 TRUE 60724 3140001 3.29359 NA
"86" 2020-03-27 "MG" "Nova Lima" "city" 13 0 TRUE 94889 3144805 13.70022 NA
"87" 2020-03-27 "MG" "Patos de Minas" "city" 1 0 TRUE 152488 3148004 0.65579 NA
"88" 2020-03-27 "MG" "Patrocínio" "city" 1 0 TRUE 90757 3148103 1.10184 NA
"89" 2020-03-27 "MG" "Poços de Caldas" "city" 1 0 TRUE 167397 3151800 0.59738 NA
"90" 2020-03-27 "MG" "Sabará" "city" 1 0 TRUE 136344 3156700 0.73344 NA
"91" 2020-03-27 "MG" "São João del Rei" "city" 1 0 TRUE 90082 3162500 1.1101 NA
"92" 2020-03-27 "MG" "Sete Lagoas" "city" 2 0 TRUE 239639 3167202 0.83459 NA
"93" 2020-03-27 "MG" "Timóteo" "city" 1 0 TRUE 89842 3168705 1.11307 NA
"94" 2020-03-27 "MG" "Uberaba" "city" 3 0 TRUE 333783 3170107 0.89879 NA
"95" 2020-03-27 "MG" "Uberlândia" "city" 7 0 TRUE 691305 3170206 1.01258 NA
"96" 2020-03-27 "MG" NA "state" 189 0 TRUE 21168791 31 0.89282 NA
"97" 2020-03-27 "MS" "Batayporã" "city" 1 0 TRUE 11329 5002001 8.8269 NA
"98" 2020-03-27 "MS" "Campo Grande" "city" 24 0 TRUE 895982 5002704 2.67863 NA
"99" 2020-03-27 "MS" "Ponta Porã" "city" 1 0 TRUE 92526 5006606 1.08078 NA
"100" 2020-03-27 "MS" "Rio Verde de Mato Grosso" "city" 1 0 TRUE 19746 5007406 5.06432 NA
"101" 2020-03-27 "MS" "Sidrolândia" "city" 1 0 TRUE 57665 5007901 1.73415 NA
"102" 2020-03-27 "MS" NA "state" 28 0 TRUE 2778986 50 1.00756 NA
"103" 2020-03-27 "MT" "Cuiabá" "city" 8 0 TRUE 612547 5103403 1.30602 NA
"104" 2020-03-27 "MT" "Nova Monte Verde" "city" 1 0 TRUE 9178 5108956 10.89562 NA
"105" 2020-03-27 "MT" "Várzea Grande" "city" 2 0 TRUE 284971 5108402 0.70183 NA
"106" 2020-03-27 "MT" NA "state" 11 0 TRUE 3484466 51 0.31569 NA
"107" 2020-03-27 "PA" "Ananindeua" "city" 4 0 TRUE 530598 1500800 0.75387 NA
"108" 2020-03-27 "PA" "Belém" "city" 9 0 TRUE 1492745 1501402 0.60292 NA
"109" 2020-03-27 "PA" "Castanhal" "city" 1 0 TRUE 200793 1502400 0.49803 NA
"110" 2020-03-27 "PA" "Itaituba" "city" 1 0 TRUE 101247 1503606 0.98768 NA
"111" 2020-03-27 "PA" "Marabá" "city" 1 0 TRUE 279349 1504208 0.35798 NA
"112" 2020-03-27 "PA" NA "state" 16 0 TRUE 8602865 15 0.18598 NA
"113" 2020-03-27 "PB" "Campina Grande" "city" 1 NA TRUE 409731 2504009 0.24406 NA
"114" 2020-03-27 "PB" "Igaracy" "city" 1 NA TRUE 6117 2502607 16.34788 NA
"115" 2020-03-27 "PB" "João Pessoa" "city" 7 0 TRUE 809015 2507507 0.86525 NA
"116" 2020-03-27 "PB" "Sousa" "city" 1 NA TRUE 69444 2516201 1.44001 NA
"117" 2020-03-27 "PB" NA "state" 10 0 TRUE 4018127 25 0.24887 NA
"118" 2020-03-27 "PE" "Belo Jardim" "city" 1 NA TRUE 76439 2601706 1.30823 NA
"119" 2020-03-27 "PE" "Camaragibe" "city" 1 NA TRUE 157828 2603454 0.6336 NA
"120" 2020-03-27 "PE" "Caruaru" "city" 1 NA TRUE 361118 2604106 0.27692 NA
"121" 2020-03-27 "PE" "Fernando de Noronha" "city" 1 NA TRUE 3061 2605459 32.66906 NA
"122" 2020-03-27 "PE" "Goiana" "city" 1 NA TRUE 79758 2606200 1.25379 NA
"123" 2020-03-27 "PE" "Importados/Indefinidos" "city" 5 1 TRUE NA NA NA 0.2
"124" 2020-03-27 "PE" "Jaboatão dos Guararapes" "city" 4 NA TRUE 702298 2607901 0.56956 NA
"125" 2020-03-27 "PE" "Olinda" "city" 3 NA TRUE 392482 2609600 0.76437 NA
"126" 2020-03-27 "PE" "Petrolina" "city" 2 NA TRUE 349145 2611101 0.57283 NA
"127" 2020-03-27 "PE" "Recife" "city" 38 3 TRUE 1645727 2611606 2.30901 0.0789
"128" 2020-03-27 "PE" NA "state" 57 4 TRUE 9557071 26 0.59642 0.0702
"129" 2020-03-27 "PI" "Teresina" "city" 9 0 TRUE 864845 2211001 1.04065 NA
"130" 2020-03-27 "PI" NA "state" 9 0 TRUE 3273227 22 0.27496 NA
"131" 2020-03-27 "PR" "Campo Largo" "city" 1 0 TRUE 132002 4104204 0.75756 NA
"132" 2020-03-27 "PR" "Campo Mourão" "city" 2 0 TRUE 94859 4104303 2.10839 NA
"133" 2020-03-27 "PR" "Cascavel" "city" 5 0 TRUE 328454 4104808 1.52228 NA
"134" 2020-03-27 "PR" "Cianorte" "city" 7 0 TRUE 82620 4105508 8.47252 NA
"135" 2020-03-27 "PR" "Colombo" "city" 2 0 TRUE 243726 4105805 0.82059 NA
"136" 2020-03-27 "PR" "Curitiba" "city" 71 0 TRUE 1933105 4106902 3.67285 NA
"137" 2020-03-27 "PR" "Faxinal" "city" 1 0 TRUE 17251 4107603 5.79677 NA
"138" 2020-03-27 "PR" "Foz do Iguaçu" "city" 5 0 TRUE 258532 4108304 1.934 NA
"139" 2020-03-27 "PR" "Guaíra" "city" 2 0 TRUE 33119 4108809 6.03883 NA
"140" 2020-03-27 "PR" "Guarapuava" "city" 1 0 TRUE 181504 4109401 0.55095 NA
"141" 2020-03-27 "PR" "Importados/Indefinidos" "city" 4 0 TRUE NA NA NA NA
"142" 2020-03-27 "PR" "Iretama" "city" 1 0 TRUE 10169 4110805 9.83381 NA
"143" 2020-03-27 "PR" "Londrina" "city" 3 0 TRUE 569733 4113700 0.52656 NA
"144" 2020-03-27 "PR" "Maringá" "city" 7 2 TRUE 423666 4115200 1.65224 0.2857
"145" 2020-03-27 "PR" "Paranavaí" "city" 1 0 TRUE 88374 4118402 1.13155 NA
"146" 2020-03-27 "PR" "Pato Branco" "city" 2 0 TRUE 82881 4118501 2.4131 NA
"147" 2020-03-27 "PR" "Pinhais" "city" 3 0 TRUE 132157 4119152 2.27003 NA
"148" 2020-03-27 "PR" "Ponta Grossa" "city" 3 0 TRUE 351736 4119905 0.85291 NA
"149" 2020-03-27 "PR" "Rio Negro" "city" 1 0 TRUE 34170 4122305 2.92654 NA
"150" 2020-03-27 "PR" "Telêmaco Borba" "city" 1 0 TRUE 78974 4127106 1.26624 NA
"151" 2020-03-27 "PR" "Umuarama" "city" 1 0 TRUE 111557 4128104 0.8964 NA
"152" 2020-03-27 "PR" "União da Vitória" "city" 1 0 TRUE 57517 4128203 1.73862 NA
"153" 2020-03-27 "PR" NA "state" 125 2 TRUE 11433957 41 1.09323 0.016
"154" 2020-03-27 "RJ" "Barra Mansa" "city" 1 0 TRUE 184412 3300407 0.54226 NA
"155" 2020-03-27 "RJ" "Belford Roxo" "city" 1 0 TRUE 510906 3300456 0.19573 NA
"156" 2020-03-27 "RJ" "Campos dos Goytacazes" "city" 1 0 TRUE 507548 3301009 0.19703 NA
"157" 2020-03-27 "RJ" "Duque de Caxias" "city" 3 0 TRUE 919596 3301702 0.32623 NA
"158" 2020-03-27 "RJ" "Guapimirim" "city" 1 0 TRUE 60517 3301850 1.65243 NA
"159" 2020-03-27 "RJ" "Importados/Indefinidos" "city" 0 0 TRUE NA NA NA NA
"160" 2020-03-27 "RJ" "Itaboraí" "city" 1 0 TRUE 240592 3301900 0.41564 NA
"161" 2020-03-27 "RJ" "Miguel Pereira" "city" 1 1 TRUE 25538 3302908 3.91573 1
"162" 2020-03-27 "RJ" "Niterói" "city" 36 1 TRUE 513584 3303302 7.00956 0.0278
"163" 2020-03-27 "RJ" "Petrópolis" "city" 3 1 TRUE 306191 3303906 0.97978 0.3333
"164" 2020-03-27 "RJ" "Resende" "city" 0 0 TRUE 131341 3304201 NA NA
"165" 2020-03-27 "RJ" "Rio de Janeiro" "city" 431 6 TRUE 6718903 3304557 6.41474 0.0139
"166" 2020-03-27 "RJ" "São Gonçalo" "city" 4 0 TRUE 1084839 3304904 0.36872 NA
"167" 2020-03-27 "RJ" "Valença" "city" 1 0 TRUE 76523 3306107 1.3068 NA
"168" 2020-03-27 "RJ" "Volta Redonda" "city" 9 1 TRUE 273012 3306305 3.29656 0.1111
"169" 2020-03-27 "RJ" NA "state" 493 10 TRUE 17264943 33 2.8555 0.0203
"170" 2020-03-27 "RN" "Mossoró" "city" 5 0 TRUE 297378 2408003 1.68136 NA
"171" 2020-03-27 "RN" "Natal" "city" 19 0 TRUE 884122 2408102 2.14902 NA
"172" 2020-03-27 "RN" "Parnamirim" "city" 4 0 TRUE 261469 2403251 1.52982 NA
"173" 2020-03-27 "RN" NA "state" 28 0 TRUE 3506853 24 0.79844 NA
"174" 2020-03-27 "RO" "Ji-Paraná" "city" 1 0 TRUE 128969 1100122 0.77538 NA
"175" 2020-03-27 "RO" "Porto Velho" "city" 5 0 TRUE 529544 1100205 0.94421 NA
"176" 2020-03-27 "RO" NA "state" 6 0 TRUE 1777225 11 0.3376 NA
"177" 2020-03-27 "RR" "Boa Vista" "city" 9 0 TRUE 399213 1400100 2.25444 NA
"178" 2020-03-27 "RR" "Bonfim" "city" 3 0 TRUE 12409 1400159 24.176 NA
"179" 2020-03-27 "RR" NA "state" 12 0 TRUE 605761 14 1.98098 NA
"180" 2020-03-27 "RS" "Alvorada" "city" 2 0 TRUE 210305 4300604 0.951 NA
"181" 2020-03-27 "RS" "Anta Gorda" "city" 2 0 TRUE 5981 4300703 33.43922 NA
"182" 2020-03-27 "RS" "Bagé" "city" 9 0 TRUE 121143 4301602 7.42924 NA
"183" 2020-03-27 "RS" "Bento Gonçalves" "city" 2 0 TRUE 120454 4302105 1.66038 NA
"184" 2020-03-27 "RS" "Cachoeira do Sul" "city" 1 0 TRUE 82201 4303004 1.21653 NA
"185" 2020-03-27 "RS" "Campo Bom" "city" 2 0 TRUE 66712 4303905 2.99796 NA
"186" 2020-03-27 "RS" "Canoas" "city" 7 0 TRUE 346616 4304606 2.01953 NA
"187" 2020-03-27 "RS" "Capão da Canoa" "city" 2 0 TRUE 53049 4304630 3.7701 NA
"188" 2020-03-27 "RS" "Carlos Barbosa" "city" 1 0 TRUE 29833 4304804 3.35199 NA
"189" 2020-03-27 "RS" "Caxias do Sul" "city" 6 0 TRUE 510906 4305108 1.17438 NA
"190" 2020-03-27 "RS" "Cerro Grande do Sul" "city" 1 0 TRUE 12239 4305173 8.1706 NA
"191" 2020-03-27 "RS" "Charqueadas" "city" 1 0 TRUE 40789 4305355 2.45164 NA
"192" 2020-03-27 "RS" "Cruzeiro do Sul" "city" 1 0 TRUE 12348 4306205 8.09848 NA
"193" 2020-03-27 "RS" "Dois Irmãos" "city" 1 0 TRUE 32671 4306403 3.06082 NA
"194" 2020-03-27 "RS" "Dom Pedrito" "city" 1 0 TRUE 38461 4306601 2.60004 NA
"195" 2020-03-27 "RS" "Eldorado do Sul" "city" 1 0 TRUE 41285 4306767 2.42219 NA
"196" 2020-03-27 "RS" "Erechim" "city" 3 0 TRUE 105862 4307005 2.83388 NA
"197" 2020-03-27 "RS" "Estância Velha" "city" 2 0 TRUE 50022 4307609 3.99824 NA
"198" 2020-03-27 "RS" "Estrela" "city" 1 0 TRUE 34116 4307807 2.93118 NA
"199" 2020-03-27 "RS" "Farroupilha" "city" 1 0 TRUE 72331 4307906 1.38253 NA
"200" 2020-03-27 "RS" "Garibaldi" "city" 1 0 TRUE 35070 4308607 2.85144 NA
"201" 2020-03-27 "RS" "Gravataí" "city" 1 0 TRUE 281519 4309209 0.35522 NA
"202" 2020-03-27 "RS" "Ivoti" "city" 2 0 TRUE 24293 4310801 8.23282 NA
"203" 2020-03-27 "RS" "Lajeado" "city" 5 0 TRUE 84014 4311403 5.95139 NA
"204" 2020-03-27 "RS" "Marau" "city" 1 0 TRUE 44161 4311809 2.26444 NA
"205" 2020-03-27 "RS" "Nova Palma" "city" 1 0 TRUE 6512 4313102 15.35627 NA
"206" 2020-03-27 "RS" "Osório" "city" 1 0 TRUE 45994 4313508 2.1742 NA
"207" 2020-03-27 "RS" "Paraí" "city" 1 0 TRUE 7657 4314001 13.05995 NA
"208" 2020-03-27 "RS" "Passo Fundo" "city" 1 0 TRUE 203275 4314100 0.49194 NA
"209" 2020-03-27 "RS" "Pelotas" "city" 2 0 TRUE 342405 4314407 0.5841 NA
"210" 2020-03-27 "RS" "Piratini" "city" 1 0 TRUE 20663 4314605 4.83957 NA
"211" 2020-03-27 "RS" "Porto Alegre" "city" 107 2 TRUE 1483771 4314902 7.21136 0.0187
"212" 2020-03-27 "RS" "Rio Grande" "city" 2 0 TRUE 211005 4315602 0.94784 NA
"213" 2020-03-27 "RS" "Rolante" "city" 1 0 TRUE 21349 4316006 4.68406 NA
"214" 2020-03-27 "RS" "Santa Maria" "city" 2 0 TRUE 282123 4316907 0.70891 NA
"215" 2020-03-27 "RS" "Sant'Ana do Livramento" "city" 4 0 TRUE 77027 4317103 5.19298 NA
"216" 2020-03-27 "RS" "Santa Rosa" "city" 1 0 TRUE 73254 4317202 1.36511 NA
"217" 2020-03-27 "RS" "Santiago" "city" 1 0 TRUE 49425 4317400 2.02327 NA
"218" 2020-03-27 "RS" "Santo Antônio da Patrulha" "city" 1 0 TRUE 42894 4317608 2.33133 NA
"219" 2020-03-27 "RS" "São Leopoldo" "city" 2 0 TRUE 236835 4318705 0.84447 NA
"220" 2020-03-27 "RS" "Sapiranga" "city" 1 0 TRUE 81734 4319901 1.22348 NA
"221" 2020-03-27 "RS" "Serafina Corrêa" "city" 3 0 TRUE 17502 4320404 17.1409 NA
"222" 2020-03-27 "RS" "Taquara" "city" 1 0 TRUE 57466 4321204 1.74016 NA
"223" 2020-03-27 "RS" "Torres" "city" 6 0 TRUE 38732 4321501 15.49107 NA
"224" 2020-03-27 "RS" "Viamão" "city" 1 0 TRUE 255224 4323002 0.39181 NA
"225" 2020-03-27 "RS" NA "state" 197 2 TRUE 11377239 43 1.73153 0.0102
"226" 2020-03-27 "SC" "Antônio Carlos" "city" 1 0 TRUE 8513 4201208 11.74674 NA
"227" 2020-03-27 "SC" "Balneário Arroio do Silva" "city" 1 0 TRUE 13071 4201950 7.65052 NA
"228" 2020-03-27 "SC" "Balneário Camboriú" "city" 9 0 TRUE 142295 4202008 6.32489 NA
"229" 2020-03-27 "SC" "Blumenau" "city" 12 0 TRUE 357199 4202404 3.35947 NA
"230" 2020-03-27 "SC" "Braço do Norte" "city" 9 0 TRUE 33450 4202800 26.90583 NA
"231" 2020-03-27 "SC" "Camboriú" "city" 4 0 TRUE 82989 4203204 4.81992 NA
"232" 2020-03-27 "SC" "Canelinha" "city" 1 0 TRUE 12240 4203709 8.16993 NA
"233" 2020-03-27 "SC" "Chapecó" "city" 4 0 TRUE 220367 4204202 1.81515 NA
"234" 2020-03-27 "SC" "Criciúma" "city" 12 0 TRUE 215186 4204608 5.57657 NA
"235" 2020-03-27 "SC" "Florianópolis" "city" 27 0 TRUE 500973 4205407 5.38951 NA
"236" 2020-03-27 "SC" "Gaspar" "city" 1 0 TRUE 69639 4205902 1.43598 NA
"237" 2020-03-27 "SC" "Gravatal" "city" 3 0 TRUE 11501 4206207 26.08469 NA
"238" 2020-03-27 "SC" "Içara" "city" 1 0 TRUE 56421 4207007 1.77239 NA
"239" 2020-03-27 "SC" "Imbituba" "city" 5 0 TRUE 44853 4207304 11.14753 NA
"240" 2020-03-27 "SC" "Importados/Indefinidos" "city" 8 0 TRUE NA NA NA NA
"241" 2020-03-27 "SC" "Itajaí" "city" 18 0 TRUE 219536 4208203 8.19911 NA
"242" 2020-03-27 "SC" "Itapema" "city" 1 0 TRUE 65312 4208302 1.53111 NA
"243" 2020-03-27 "SC" "Jaguaruna" "city" 2 0 TRUE 20024 4208807 9.98801 NA
"244" 2020-03-27 "SC" "Jaraguá do Sul" "city" 2 0 TRUE 177697 4208906 1.12551 NA
"245" 2020-03-27 "SC" "Joinville" "city" 8 0 TRUE 590466 4209102 1.35486 NA
"246" 2020-03-27 "SC" "Lages" "city" 1 0 TRUE 157544 4209300 0.63474 NA
"247" 2020-03-27 "SC" "Laguna" "city" 1 0 TRUE 45814 4209409 2.18274 NA
"248" 2020-03-27 "SC" "Navegantes" "city" 3 0 TRUE 81475 4211306 3.68211 NA
"249" 2020-03-27 "SC" "Pomerode" "city" 1 0 TRUE 33447 4213203 2.9898 NA
"250" 2020-03-27 "SC" "Porto Belo" "city" 3 0 TRUE 21388 4213500 14.02656 NA
"251" 2020-03-27 "SC" "Rancho Queimado" "city" 2 0 TRUE 2878 4214300 69.4927 NA
"252" 2020-03-27 "SC" "São José" "city" 8 1 TRUE 246586 4216602 3.2443 0.125
"253" 2020-03-27 "SC" "São Lourenço do Oeste" "city" 1 0 TRUE 24076 4216909 4.15351 NA
"254" 2020-03-27 "SC" "São Ludgero" "city" 1 0 TRUE 13410 4217006 7.45712 NA
"255" 2020-03-27 "SC" "São Pedro de Alcântara" "city" 1 0 TRUE 5823 4217253 17.17328 NA
"256" 2020-03-27 "SC" "Siderópolis" "city" 2 0 TRUE 14007 4217600 14.27857 NA
"257" 2020-03-27 "SC" "Tijucas" "city" 1 0 TRUE 38407 4218004 2.60369 NA
"258" 2020-03-27 "SC" "Timbé do Sul" "city" 1 0 TRUE 5348 4218103 18.69858 NA
"259" 2020-03-27 "SC" "Tubarão" "city" 8 0 TRUE 105686 4218707 7.56959 NA
"260" 2020-03-27 "SC" NA "state" 163 1 TRUE 7164788 42 2.27501 0.0061
"261" 2020-03-27 "SE" "Aracaju" "city" 13 0 TRUE 657013 2800308 1.97865 NA
"262" 2020-03-27 "SE" "Nossa Senhora da Glória" "city" 1 0 TRUE 36924 2804508 2.70827 NA
"263" 2020-03-27 "SE" "Propriá" "city" 2 0 TRUE 29626 2805703 6.75083 NA
"264" 2020-03-27 "SE" NA "state" 16 0 TRUE 2298696 28 0.69605 NA
"265" 2020-03-27 "SP" "Arujá" "city" 1 0 TRUE 89824 3503901 1.11329 NA
"266" 2020-03-27 "SP" "Barueri" "city" 3 0 TRUE 274182 3505708 1.09416 NA
"267" 2020-03-27 "SP" "Caieiras" "city" 2 0 TRUE 101470 3509007 1.97103 NA
"268" 2020-03-27 "SP" "Campinas" "city" 5 0 TRUE 1204073 3509502 0.41526 NA
"269" 2020-03-27 "SP" "Carapicuíba" "city" 2 0 TRUE 400927 3510609 0.49884 NA
"270" 2020-03-27 "SP" "Cotia" "city" 6 0 TRUE 249210 3513009 2.40761 NA
"271" 2020-03-27 "SP" "Diadema" "city" 1 0 TRUE 423884 3513801 0.23591 NA
"272" 2020-03-27 "SP" "Embu das Artes" "city" 1 0 TRUE 273726 3515004 0.36533 NA
"273" 2020-03-27 "SP" "Ferraz de Vasconcelos" "city" 2 0 TRUE 194276 3515707 1.02946 NA
"274" 2020-03-27 "SP" "Guarulhos" "city" 13 2 TRUE 1379182 3518800 0.94259 0.1538
"275" 2020-03-27 "SP" "Hortolândia" "city" 1 0 TRUE 230851 3519071 0.43318 NA
